,ID,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,RevLineCr,LowDoc,MIS_Status,Sector,ApprovalFY,City,State,BankState,DisbursementGross,GrAppv,SBA_Appv,UrbanRural,train,NewBusiness,DisbursementYear,DisbursementMonth,DisbursementDay,ApprovalMonth,ApprovalDay
27526,27526,241,133,1.0,0,0,45479,,Y,1,Other,2005,BROOKHAVEN,MS,MS,62000.0,62000.0,52700.0,0,True,0.0,2012.0,2.0,16.0,7,14
27532,27532,83,117,2.0,0,0,43555,,Y,1,Other,2004,PETALUMA,CA,SD,10200.0,10200.0,5100.0,0,True,1.0,1995.0,4.0,30.0,8,5
27545,27545,82,3,2.0,0,0,1,,Y,1,Retail_trade,1999,ORLANDO,FL,FL,75000.0,75000.0,37500.0,2,True,1.0,1996.0,4.0,30.0,1,13
27554,27554,83,9,1.0,0,0,1,,Y,1,Other,1999,EVANSVILLE,IN,IN,5000.0,5000.0,4250.0,0,True,0.0,1995.0,4.0,30.0,6,17
27589,27589,83,0,1.0,0,0,1,,Y,0,Accom/Food_serv,2000,LOUISVILLE,KY,OH,25000.0,25000.0,20000.0,1,True,0.0,2011.0,4.0,25.0,1,7
27620,27620,57,2,2.0,0,0,75900,,Y,1,Utilities,2005,ORLANDO,FL,FL,15000.0,15000.0,13500.0,2,True,1.0,2003.0,1.0,15.0,4,18
27630,27630,83,7,1.0,15,0,31415,,N,1,Manufacturing,2007,FORT WAYNE,IN,IN,266000.0,266000.0,199500.0,0,True,0.0,1996.0,1.0,31.0,5,16
27705,27705,57,165,1.0,0,0,48260,,Y,1,Other,2002,MEDIA,PA,DE,660000.0,660000.0,495000.0,0,True,0.0,1995.0,4.0,30.0,11,21
27790,27790,242,9,1.0,0,0,45889,,N,1,Other,2001,MARQUETTE,MI,MI,325000.0,325000.0,227500.0,0,True,0.0,1995.0,1.0,31.0,4,17
27794,27794,234,3,1.0,0,0,0,,N,1,Retail_trade,2004,HUDSON,NH,NH,440000.0,440000.0,352000.0,0,True,0.0,1994.0,10.0,31.0,11,26
27822,27822,83,0,2.0,0,0,1,,Y,1,Prof/Science/Tech,1995,ORLANDO,FL,FL,150000.0,150000.0,135000.0,2,True,1.0,1995.0,10.0,31.0,11,30
27850,27850,84,3,1.0,1,1,17998,,S,1,RE/Rental/Lease,1999,EUGENE,OR,OR,150000.0,100000.0,50000.0,1,True,0.0,2006.0,9.0,30.0,12,2
27861,27861,239,26,1.0,0,0,1,,N,1,Other,2002,BROOKHAVEN,MS,MS,200000.0,200000.0,140000.0,0,True,0.0,1995.0,4.0,30.0,9,11
27864,27864,59,8,1.0,0,0,1,,Y,1,Other,1997,SMYRNA,GA,GA,27500.0,27500.0,24750.0,0,True,0.0,1995.0,7.0,31.0,4,2
27920,27920,58,7,1.0,0,0,1,,N,1,Other,2002,AUSTIN,TX,IL,229500.0,229500.0,172125.0,0,True,0.0,1995.0,7.0,31.0,9,11
27924,27924,97,4,1.0,0,0,1,,0,1,Other,1996,VISTA,CA,CA,81000.0,81000.0,68850.0,0,True,0.0,1995.0,7.0,31.0,8,5
27931,27931,56,19,1.0,0,0,45496,,N,1,Other,1999,ADDISON,TX,TX,52000.0,52000.0,46800.0,0,True,0.0,1995.0,7.0,31.0,5,24
27935,27935,83,8,1.0,0,0,45479,,Y,1,Other,2004,MEDFORD,NY,NY,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,10,22
27954,27954,236,7,1.0,0,0,50564,,N,1,Other,2004,PETALUMA,CA,SD,123000.0,123000.0,92250.0,0,True,0.0,1995.0,4.0,30.0,2,11
27962,27962,58,4,2.0,0,0,44600,,Y,1,Other,2006,MCALLEN,TX,TX,48500.0,48500.0,38800.0,0,True,1.0,1995.0,1.0,31.0,8,8
28014,28014,62,6,1.0,0,0,1,,A,1,Other,2006,COMMERCE,CA,CA,86000.0,86000.0,68800.0,0,True,0.0,1995.0,4.0,30.0,11,21
28015,28015,61,8,1.0,0,0,1,,Y,1,Other,2006,HOUSTON,TX,NC,1333000.0,1333000.0,999750.0,0,True,0.0,1995.0,4.0,30.0,9,12
28029,28029,83,8,1.0,0,0,1,,Y,1,Other,2002,MEDFORD,OR,OR,472500.0,472500.0,354375.0,0,True,0.0,1995.0,1.0,31.0,1,29
28038,28038,81,8,1.0,0,0,1,,Y,1,Other,2006,San Antonio,TX,TX,140000.0,140000.0,119000.0,0,True,0.0,1995.0,4.0,30.0,2,22
28043,28043,119,9,1.0,0,0,31415,,Y,1,Other,2006,MALVERN,PA,PA,400000.0,400000.0,320000.0,0,True,0.0,1995.0,7.0,31.0,10,20
28084,28084,82,3,2.0,0,0,1,,Y,1,Construction,2001,ORANGE,CA,CA,70000.0,70000.0,56000.0,2,True,1.0,1995.0,10.0,31.0,2,23
28093,28093,60,6,2.0,0,0,1,,Y,1,Other,2004,BROOKHAVEN,MS,MS,272000.0,272000.0,272000.0,0,True,1.0,1995.0,4.0,30.0,5,11
28176,28176,56,6,1.0,0,0,1,,Y,1,Wholesale_trade,2007,MANCHESTER,NH,RI,88000.0,88000.0,88000.0,0,True,0.0,1995.0,4.0,30.0,2,21
28185,28185,82,148,2.0,0,0,1,,0,1,Other,2006,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,True,1.0,1995.0,7.0,31.0,10,24
28253,28253,82,3,2.0,0,0,1,,Y,1,Educational,2004,NIAGARA FALLS,NY,NY,250000.0,250000.0,187500.0,2,True,1.0,1995.0,1.0,31.0,6,14
28346,28346,83,3,1.0,0,0,50564,,Y,1,Other,2007,EVANSVILLE,IN,IN,400000.0,400000.0,320000.0,0,True,0.0,1995.0,4.0,30.0,10,24
28347,28347,37,7,1.0,0,0,1,,A,1,Other,2005,SAN DIEGO,CA,SD,70000.0,70000.0,59500.0,0,True,0.0,1995.0,4.0,30.0,12,16
28494,28494,75,182,1.0,0,0,0,,0,1,Other,1996,IRVINE,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,1,17
28500,28500,83,2,2.0,0,0,0,,Y,1,Healthcare/Social_assist,2001,LOUISVILLE,KY,OH,25000.0,25000.0,20000.0,0,True,1.0,1995.0,1.0,31.0,1,10
28518,28518,58,7,1.0,0,0,1,,N,1,Other,2002,KETTERING,OH,OH,18000.0,18000.0,16200.0,0,True,0.0,1995.0,4.0,30.0,9,11
28563,28563,83,6,1.0,0,0,1,,Y,1,Other,1995,SAN MARCOS,TX,TX,7000.0,7000.0,6300.0,0,True,0.0,1995.0,4.0,30.0,6,19
28578,28578,239,8,1.0,0,0,32195,,Y,1,Other,2006,DES PLAINES,IL,IL,315000.0,315000.0,315000.0,0,True,0.0,1995.0,4.0,30.0,9,11
28656,28656,83,7,1.0,0,0,33570,,0,1,Other,2002,PETALUMA,CA,SD,7500.0,7500.0,3750.0,0,True,0.0,1995.0,1.0,31.0,9,3
28684,28684,59,130,1.0,0,0,1,,Y,1,Other,1995,SMYRNA,GA,GA,400000.0,400000.0,320000.0,0,True,0.0,1995.0,4.0,30.0,1,11
28691,28691,58,6,1.0,0,0,34459,,0,1,Other,2000,BRAWLEY,CA,CA,102000.0,102000.0,102000.0,0,True,0.0,1995.0,4.0,30.0,4,28
28780,28780,58,9,1.0,0,0,1,,N,1,Manufacturing,2004,SEVERNA PARK,MD,MD,102000.0,102000.0,102000.0,0,True,0.0,2006.0,10.0,31.0,7,20
28798,28798,171,10,1.0,0,0,1,,Y,1,Other,2007,VISTA,CA,CA,84000.0,84000.0,84000.0,0,True,0.0,1995.0,4.0,30.0,12,7
28837,28837,119,145,1.0,0,0,1,,C,0,Other,1997,MANCHESTER,NH,RI,225000.0,225000.0,180000.0,0,True,0.0,1995.0,7.0,31.0,11,6
28847,28847,236,7,1.0,0,0,1,,N,1,Other,1996,HUDSON,NH,NH,24000.0,24000.0,12000.0,0,True,0.0,2002.0,12.0,31.0,7,30
28978,28978,60,3,1.0,0,0,1,,0,1,Other,1995,WEST PALM BEACH,FL,NC,18000.0,18000.0,16200.0,0,True,0.0,1995.0,4.0,30.0,9,27
29040,29040,119,7,1.0,0,0,1,,Y,1,Other,2000,KENAI,AK,AK,160000.0,160000.0,136000.0,0,True,0.0,1995.0,7.0,31.0,9,8
29057,29057,82,5,2.0,0,0,1,,Y,1,Manufacturing,2001,HUDSON,NH,NH,4000.0,4000.0,3400.0,0,True,1.0,1995.0,1.0,31.0,8,1
29062,29062,81,0,2.0,0,0,1,,Y,0,Other,2007,AKRON,OH,OH,70000.0,70000.0,56000.0,2,True,1.0,1998.0,10.0,31.0,8,6
29079,29079,83,8,1.0,11,0,27760,,0,1,Other,2004,BROOKHAVEN,MS,MS,62000.0,62000.0,52700.0,0,True,0.0,1995.0,4.0,30.0,10,8
29149,29149,71,8,1.0,0,0,53650,,N,1,Other,2007,CANTON,OH,OH,102000.0,102000.0,102000.0,0,True,0.0,1995.0,4.0,30.0,2,21
29167,29167,60,8,1.0,0,0,1,,Y,1,Other,2011,RHINELANDER,WI,WI,72000.0,72000.0,57600.0,0,True,0.0,1995.0,7.0,31.0,6,8
29182,29182,26,9,1.0,0,0,25650,,0,1,Other,2008,MCALLEN,TX,TX,220000.0,220000.0,187000.0,0,True,0.0,1995.0,7.0,31.0,3,24
29298,29298,180,4,1.0,19,0,1,,N,1,Other,2006,SAN BERNARDINO,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,11,9
29331,29331,57,7,1.0,0,0,24850,,Y,1,Other,2005,YOUNGSTOWN,OH,OH,81000.0,81000.0,68850.0,0,True,0.0,1995.0,4.0,30.0,10,7
29355,29355,57,153,1.0,0,0,1,,N,1,Manufacturing,2007,COLORADO SPRINGS,CO,SD,58000.0,58000.0,49300.0,0,True,0.0,1995.0,4.0,30.0,5,16
29362,29362,65,3,2.0,0,0,0,,Y,1,Retail_trade,2009,NIAGARA FALLS,NY,NY,30000.0,30000.0,27000.0,2,True,1.0,1996.0,9.0,30.0,9,30
29395,29395,57,4,2.0,0,0,1,,Y,1,Educational,1995,OREM,UT,UT,70000.0,70000.0,56000.0,2,True,1.0,2007.0,11.0,14.0,3,16
29405,29405,63,24,2.0,0,0,0,,0,1,Other,2003,FULLERTON,CA,CA,364000.0,364000.0,273000.0,0,True,1.0,1995.0,7.0,31.0,3,19
29417,29417,58,9,1.0,0,0,1,,Y,1,Other,2001,BERKELEY,CA,CA,123000.0,123000.0,92250.0,0,True,0.0,1995.0,4.0,30.0,4,20
29499,29499,120,8,1.0,0,0,1,,Y,1,Other,2004,ADDISON,TX,TX,660000.0,660000.0,495000.0,0,True,0.0,1995.0,4.0,30.0,8,24
29571,29571,83,5,1.0,0,0,50140,,Y,1,Other,2000,MANCHESTER,NH,RI,150000.0,150000.0,120000.0,0,True,0.0,1995.0,4.0,30.0,11,17
29605,29605,83,8,1.0,0,0,1,,N,1,Other,2003,CANTON,OH,OH,52000.0,52000.0,46800.0,0,True,0.0,2006.0,8.0,31.0,3,19
29614,29614,81,0,2.0,0,0,1,,Y,1,Wholesale_trade,2006,CLARKSVILLE,TN,TN,70000.0,70000.0,63000.0,2,True,1.0,2005.0,7.0,31.0,9,7
29634,29634,76,6,1.0,0,0,1,,Y,1,Other,2006,HUDSON,NH,NH,28000.0,28000.0,23800.0,0,True,0.0,1995.0,4.0,30.0,8,2
29669,29669,82,1,2.0,0,0,1,,Y,1,Educational,1996,GILLETTE,WY,WY,100000.0,100000.0,80000.0,2,True,1.0,1996.0,9.0,30.0,11,22
29679,29679,56,3,1.0,0,0,1,,Y,1,Accom/Food_serv,1999,SANTA FE SPRINGS,CA,CA,168000.0,168000.0,126000.0,0,True,0.0,1995.0,4.0,30.0,3,30
29696,29696,43,6,1.0,0,0,50140,,Y,1,Other,2003,HOUSTON,TX,AL,200000.0,200000.0,160000.0,0,True,0.0,1995.0,4.0,30.0,9,17
29698,29698,177,8,1.0,0,0,1,,Y,1,Other,2008,SANTA FE SPRINGS,CA,CA,22000.0,22000.0,17600.0,0,True,0.0,1995.0,4.0,30.0,3,24
29779,29779,239,7,1.0,0,0,51702,,Y,1,Other,1999,SANTA FE SPRINGS,CA,CA,462000.0,462000.0,462000.0,0,True,0.0,1995.0,4.0,30.0,6,9
29794,29794,60,6,1.0,0,0,1,,N,1,Other,2008,SMYRNA,GA,GA,48500.0,48500.0,38800.0,0,True,0.0,1995.0,1.0,31.0,4,22
29818,29818,58,139,1.0,0,0,1,,Y,1,Other,1996,YOUNGSTOWN,OH,OH,385000.0,385000.0,288750.0,0,True,0.0,1995.0,4.0,30.0,5,7
29826,29826,82,0,2.0,0,0,1,,Y,1,Construction,1994,SAN ANTONIO,TX,TX,100000.0,100000.0,80000.0,2,True,1.0,1994.0,10.0,31.0,4,7
29843,29843,83,168,1.0,0,0,0,,0,1,Other,2002,BERKELEY,CA,CA,216000.0,216000.0,216000.0,0,True,0.0,1995.0,4.0,30.0,6,7
29848,29848,119,6,1.0,0,0,1,,Y,1,Other,2003,SMYRNA,GA,GA,157000.0,157000.0,157000.0,0,True,0.0,1995.0,4.0,30.0,9,16
29893,29893,57,1,1.0,19,0,1,,Y,1,Healthcare/Social_assist,1998,DALLAS,TX,CA,100000.0,100000.0,80000.0,2,True,0.0,1987.0,9.0,1.0,11,18
29933,29933,55,6,1.0,0,0,1,,Y,1,Other,2001,SALINAS,CA,CA,99100.0,99100.0,79280.0,0,True,0.0,1995.0,4.0,30.0,1,17
29945,29945,83,4,1.0,0,0,50564,,N,1,Other,1989,LOUISVILLE,KY,DE,16000.0,16000.0,8000.0,0,True,0.0,1995.0,4.0,30.0,1,27
30026,30026,60,8,1.0,0,0,28555,,N,1,Other,2008,EVANSVILLE,IN,IN,100000.0,50000.0,25000.0,0,True,0.0,1995.0,7.0,31.0,4,29
30115,30115,295,8,2.0,0,0,1,,0,1,Other,2003,HUDSON,NH,NH,138000.0,138000.0,117300.0,0,True,1.0,1995.0,1.0,31.0,5,30
30136,30136,60,6,2.0,0,0,1,,N,1,Other,2006,CARNEGIE,PA,PA,462000.0,462000.0,462000.0,0,True,1.0,1995.0,4.0,30.0,9,18
30222,30222,60,8,1.0,0,0,1,,C,1,Other,2007,EVANSVILLE,IN,IN,58000.0,58000.0,49300.0,0,True,0.0,1995.0,4.0,30.0,2,27
30242,30242,56,0,2.0,0,0,1,,Y,1,Manufacturing,2007,DALLAS,TX,TX,175000.0,175000.0,131250.0,2,True,1.0,1996.0,9.0,30.0,9,5
30362,30362,61,28,1.0,0,0,39555,,0,1,Other,2003,ROWLAND HEIGHTS,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,7.0,31.0,3,19
30368,30368,58,6,1.0,0,0,1,,N,1,Other,1995,KETTERING,OH,OH,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,1,11
30446,30446,58,5,2.0,0,0,1,,Y,1,Other,1999,PALO ALTO,CA,CA,100000.0,100000.0,80000.0,0,True,1.0,1994.0,10.0,31.0,1,13
30496,30496,83,156,1.0,0,0,1,,0,1,Other,1995,FULLERTON,CA,CA,272000.0,272000.0,272000.0,0,True,0.0,1995.0,1.0,31.0,1,11
30497,30497,95,129,1.0,0,0,52000,,N,1,Other,2005,KENAI,AK,AK,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,9,13
30558,30558,120,6,1.0,0,0,1,,0,1,Other,1995,SAN MARCOS,TX,TX,400000.0,400000.0,320000.0,0,True,0.0,1995.0,4.0,30.0,8,31
30575,30575,58,3,2.0,0,0,0,,Y,1,Construction,2005,BELGRADE,MT,MT,10000.0,10000.0,9000.0,2,True,1.0,1996.0,10.0,29.0,5,6
30577,30577,55,2,1.0,0,0,1,,Y,1,Other,1999,BROOKHAVEN,MS,MS,62000.0,62000.0,52700.0,0,True,0.0,2005.0,1.0,31.0,6,9
30609,30609,240,129,2.0,0,0,21780,,C,1,Retail_trade,1994,COLORADO SPRINGS,CO,SD,200000.0,200000.0,200000.0,1,True,1.0,1995.0,1.0,31.0,9,19
30625,30625,67,1,2.0,0,0,1,,Y,1,Admin_sup/Waste_Mgmt_Rem,2003,BROOKLYN,NY,NY,15000.0,15000.0,13500.0,0,True,1.0,1996.0,9.0,30.0,8,6
30708,30708,78,153,2.0,0,0,1,,C,1,Other,1998,BOERNE,TX,CA,20000.0,10000.0,5000.0,0,True,1.0,1995.0,7.0,31.0,4,21
30783,30783,78,1,1.0,0,0,1,,Y,1,Prof/Science/Tech,2006,NIAGARA FALLS,NY,NY,70000.0,70000.0,63000.0,2,True,0.0,2002.0,11.0,30.0,6,21
30797,30797,32,5,1.0,0,0,49975,,Y,1,Other,2007,ENGLEWOOD,CO,CO,10200.0,10200.0,5100.0,0,True,0.0,1995.0,4.0,30.0,6,14
30884,30884,236,5,2.0,0,0,1,,N,1,Other,1995,MCALLEN,TX,TX,18000.0,18000.0,16200.0,0,True,1.0,1995.0,4.0,30.0,3,23
30897,30897,84,4,1.0,0,0,1,,0,1,Other,2005,MARQUETTE,MI,MI,62000.0,62000.0,52700.0,0,True,0.0,1995.0,1.0,31.0,8,26
30988,30988,59,7,1.0,0,3,0,,C,1,Construction,2006,LACONIA,NH,NH,84000.0,84000.0,84000.0,1,True,0.0,2004.0,4.0,30.0,4,21
31033,31033,83,5,1.0,0,0,1,,N,1,Retail_trade,2007,SANTA FE SPRINGS,CA,CA,188000.0,188000.0,188000.0,0,True,0.0,1991.0,1.0,31.0,1,29
31055,31055,59,129,2.0,0,0,0,,N,1,Other,2006,HUDSON,NH,NH,250000.0,250000.0,175000.0,0,True,1.0,1995.0,4.0,30.0,5,10
31127,31127,60,9,1.0,0,0,56885,,Y,0,Other,2007,ADDISON,TX,TX,105000.0,105000.0,52500.0,0,True,0.0,1995.0,4.0,30.0,12,7
31147,31147,82,2,2.0,0,1,0,,Y,1,Construction,1996,SAN DIEGO,CA,OH,30000.0,30000.0,27000.0,2,True,1.0,2012.0,10.0,17.0,6,11
31148,31148,84,147,1.0,0,0,52245,,Y,1,Other,2002,MEDIA,PA,DE,27500.0,27500.0,24750.0,0,True,0.0,1995.0,4.0,30.0,2,12
31167,31167,84,8,1.0,0,0,1,,Y,1,Other,1992,FORT WAYNE,IN,IN,188000.0,188000.0,188000.0,0,True,0.0,1995.0,4.0,30.0,8,7
31197,31197,59,6,1.0,0,0,1,,N,1,Other,2006,CARY,NC,NC,500000.0,500000.0,425000.0,0,True,0.0,1995.0,4.0,30.0,5,10
31276,31276,56,6,1.0,0,0,32060,,Y,1,Other,2003,RHINELANDER,WI,WI,160000.0,160000.0,136000.0,0,True,0.0,1995.0,4.0,30.0,7,9
31281,31281,83,1,1.0,0,0,0,,A,1,Manufacturing,2006,MANCHESTER,NH,RI,4000.0,4000.0,3400.0,0,True,0.0,2003.0,4.0,30.0,5,30
31294,31294,56,6,2.0,0,0,1,,0,1,Construction,2008,SANDY,UT,UT,18000.0,18000.0,16200.0,2,True,1.0,1995.0,4.0,30.0,8,12
31330,31330,60,8,1.0,0,0,0,,0,1,Wholesale_trade,1995,MCALLEN,TX,TX,230000.0,230000.0,172500.0,0,True,0.0,2004.0,10.0,31.0,4,17
31396,31396,84,9,1.0,0,0,1,,0,1,Other,1996,WEST PALM BEACH,FL,NC,355000.0,355000.0,301750.0,0,True,0.0,1995.0,7.0,31.0,7,17
31398,31398,81,7,1.0,0,0,1,,Y,1,Other,2004,BROOKHAVEN,MS,MS,364000.0,364000.0,273000.0,0,True,0.0,1995.0,4.0,30.0,9,30
31418,31418,57,4,1.0,0,0,1,,N,1,Other,2008,SCOTTSDALE,AZ,NC,680000.0,680000.0,510000.0,0,True,0.0,1995.0,4.0,30.0,8,12
31423,31423,73,8,2.0,0,0,43579,,0,1,Other,1995,COLORADO SPRINGS,CO,SD,340000.0,340000.0,340000.0,0,True,1.0,1995.0,1.0,31.0,1,11
31536,31536,59,8,1.0,0,0,1,,0,1,Other,1989,MARQUETTE,MI,MI,325000.0,325000.0,227500.0,0,True,0.0,1995.0,7.0,31.0,12,9
31596,31596,238,9,1.0,0,0,1,,Y,1,Other,1995,MCALLEN,TX,TX,128000.0,128000.0,115200.0,0,True,0.0,1995.0,7.0,31.0,6,19
31635,31635,61,5,2.0,0,0,1,,Y,1,Wholesale_trade,2006,ORLANDO,FL,FL,35000.0,35000.0,29750.0,2,True,1.0,1996.0,8.0,13.0,12,8
31656,31656,83,142,2.0,0,0,0,,0,1,Other,1995,SANTA FE SPRINGS,CA,CA,110000.0,110000.0,82500.0,0,True,1.0,1995.0,1.0,31.0,1,11
31733,31733,240,5,2.0,0,0,0,,0,1,Other,2008,MEDFORD,OR,OR,325000.0,325000.0,227500.0,0,True,1.0,1995.0,7.0,31.0,8,12
31749,31749,61,9,1.0,0,0,1,,Y,1,Other,2007,SAINT PAUL,MN,OH,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,4,5
31761,31761,80,8,1.0,0,0,26870,,Y,1,Other,2007,ST. GEORGE,UT,UT,230000.0,230000.0,172500.0,0,True,0.0,1995.0,7.0,31.0,6,5
31781,31781,83,7,1.0,0,0,1,,N,1,Other,1998,FORT WAYNE,IN,IN,140000.0,140000.0,119000.0,0,True,0.0,1995.0,4.0,30.0,5,20
31811,31811,44,9,1.0,0,0,50140,,0,1,Other,2004,IDALOU,TX,TX,102000.0,102000.0,102000.0,0,True,0.0,1995.0,7.0,31.0,9,13
31816,31816,82,7,1.0,0,0,50860,,Y,1,Other,1997,CANTON,OH,OH,52000.0,52000.0,46800.0,0,True,0.0,1995.0,4.0,30.0,5,7
31833,31833,58,1,2.0,0,0,1,,Y,1,Other,2000,ORANGE,CA,CA,20000.0,20000.0,10000.0,2,True,1.0,2010.0,6.0,9.0,1,7
31868,31868,86,7,1.0,0,0,1,,Y,1,Other,2001,BUFFALO,NY,NY,135000.0,135000.0,101250.0,0,True,0.0,1995.0,4.0,30.0,4,27
32039,32039,289,152,1.0,0,0,1,,N,1,Other,2006,ST. GEORGE,UT,UT,80000.0,80000.0,64000.0,0,True,0.0,1995.0,4.0,30.0,1,30
32246,32246,83,2,2.0,0,0,0,,Y,1,Construction,2001,TORRANCE,CA,SD,75000.0,75000.0,60000.0,2,True,1.0,1997.0,5.0,12.0,9,12
32362,32362,60,171,1.0,0,0,1,,Y,1,Other,2004,EVANSVILLE,IN,IN,229500.0,229500.0,172125.0,0,True,0.0,1995.0,4.0,30.0,4,1
32471,32471,83,7,1.0,0,0,62100,,Y,1,Other,1991,FULLERTON,CA,CA,216000.0,216000.0,216000.0,0,True,0.0,1995.0,4.0,30.0,7,16
32505,32505,92,5,1.0,0,1,1,,N,1,Other,2000,INDIANAPOLIS,IN,OH,27500.0,27500.0,24750.0,0,True,0.0,1995.0,4.0,30.0,11,17
32519,32519,56,9,1.0,0,0,1,,0,1,Admin_sup/Waste_Mgmt_Rem,2006,NORTH SALT LAKE,UT,UT,262000.0,262000.0,196500.0,0,True,0.0,1995.0,7.0,31.0,3,2
32580,32580,58,8,1.0,0,0,54300,,Y,1,Other,2006,LONG BEACH,CA,CA,325000.0,325000.0,227500.0,0,True,0.0,1995.0,4.0,30.0,10,20
32582,32582,57,8,2.0,0,0,0,,0,0,Other,2004,MCDONOUGH,GA,GA,48500.0,48500.0,38800.0,0,True,1.0,1995.0,7.0,31.0,9,23
32628,32628,299,159,1.0,0,0,1,,Y,1,Other,2003,CANTON,OH,OH,721000.0,721000.0,721000.0,0,True,0.0,1995.0,1.0,31.0,9,24
32656,32656,83,1,2.0,0,0,1,,Y,1,Wholesale_trade,2001,SALT LAKE CITY,UT,UT,100000.0,100000.0,80000.0,2,True,1.0,1994.0,10.0,31.0,2,23
32673,32673,57,169,2.0,0,0,32125,,0,1,Other,2002,MEDIA,PA,DE,325000.0,325000.0,227500.0,0,True,1.0,1995.0,1.0,31.0,6,28
32745,32745,82,7,1.0,0,0,1,,A,1,Other,1996,SPRINGFIELD,MO,OH,266000.0,266000.0,199500.0,0,True,0.0,1995.0,4.0,30.0,7,17
32764,32764,61,8,2.0,0,0,1,,C,1,Other,1995,COLUMBIA,MO,MO,250000.0,250000.0,225000.0,0,True,1.0,1996.0,1.0,31.0,1,11
32785,32785,61,6,1.0,0,0,1,,N,1,Other,2006,MALVERN,PA,PA,75000.0,50000.0,25000.0,0,True,0.0,1995.0,1.0,31.0,1,23
32791,32791,82,4,2.0,0,0,1,,Y,1,Wholesale_trade,1998,GILLETTE,WY,WY,25000.0,25000.0,20000.0,2,True,1.0,1996.0,4.0,30.0,11,18
32810,32810,83,6,1.0,0,0,1,,0,1,Other,2005,SAN MARCOS,TX,TX,200000.0,200000.0,160000.0,0,True,0.0,1995.0,1.0,31.0,5,3
32882,32882,172,6,1.0,0,0,1,,Y,1,Other,1997,BERKELEY,CA,CA,100000.0,100000.0,80000.0,0,True,0.0,1995.0,4.0,30.0,8,5
32893,32893,67,0,2.0,0,0,0,,Y,1,Construction,1994,AKRON,OH,OH,500000.0,500000.0,400000.0,2,True,1.0,1995.0,10.0,31.0,6,15
32943,32943,119,5,2.0,0,0,1,,N,1,Other,2004,VISTA,CA,CA,100000.0,100000.0,90000.0,0,True,1.0,1995.0,4.0,30.0,8,11
32944,32944,179,6,2.0,0,0,0,,0,1,Other,2000,MEDFORD,NY,NY,325000.0,325000.0,227500.0,0,True,1.0,1995.0,7.0,31.0,10,7
32958,32958,83,6,1.0,0,0,1,,Y,1,Other,2004,BERKELEY,CA,CA,12000.0,12000.0,9600.0,0,True,0.0,1995.0,4.0,30.0,11,13
32962,32962,40,186,1.0,0,0,1,,Y,1,Other,2002,SAN MARCOS,TX,TX,680000.0,680000.0,510000.0,0,True,0.0,1995.0,4.0,30.0,4,18
33059,33059,83,5,1.0,0,0,1,,0,1,Other,1999,MALVERN,PA,PA,225000.0,225000.0,180000.0,0,True,0.0,1996.0,1.0,31.0,3,30
33062,33062,83,3,2.0,0,0,1,,Y,1,Accom/Food_serv,1995,GILLETTE,WY,WY,500000.0,500000.0,400000.0,2,True,1.0,2005.0,6.0,15.0,3,16
33063,33063,60,136,1.0,0,0,34900,,0,1,Other,2003,TUCSON,AZ,AZ,123000.0,123000.0,92250.0,0,True,0.0,1995.0,1.0,31.0,9,26
33095,33095,55,133,1.0,0,0,1,,N,1,Other,2005,SANTA FE SPRINGS,CA,CA,112500.0,112500.0,101250.0,0,True,0.0,1995.0,4.0,30.0,12,20
33113,33113,81,1,2.0,0,0,1,,Y,1,Construction,1996,JACKSONVILLE,FL,NC,250000.0,250000.0,125000.0,2,True,1.0,1996.0,9.0,30.0,11,22
33144,33144,82,7,1.0,0,0,1,,Y,1,Other,1997,CANTON,OH,OH,7500.0,7500.0,3750.0,0,True,0.0,1995.0,4.0,30.0,4,2
33161,33161,60,112,1.0,0,0,29887,,N,1,Other,1995,HOUSTON,TX,AL,135000.0,135000.0,101250.0,0,True,0.0,1995.0,4.0,30.0,6,19
33175,33175,82,11,1.0,0,0,1,,0,1,Other,2006,SAN ANTONIO,TX,CA,12000.0,12000.0,9600.0,0,True,0.0,1995.0,4.0,30.0,4,28
33200,33200,83,7,1.0,0,0,56575,,Y,1,Educational,2002,EVANSVILLE,IN,IN,140000.0,140000.0,119000.0,0,True,0.0,1995.0,4.0,30.0,4,18
33221,33221,61,7,1.0,0,0,54600,,Y,1,Other,2004,SMYRNA,GA,GA,660000.0,660000.0,495000.0,0,True,0.0,1995.0,4.0,30.0,8,5
33252,33252,65,4,2.0,18,0,1,,Y,1,Construction,2004,STILLWATER,OK,OK,200000.0,200000.0,150000.0,2,True,1.0,1995.0,7.0,31.0,7,7
33280,33280,58,2,2.0,0,0,1,,Y,1,Utilities,2006,ORLANDO,FL,FL,70000.0,70000.0,63000.0,2,True,1.0,1996.0,4.0,30.0,6,23
